ResponseId_id,dimension_id,dimension,construct_id,construct,score,industry_synthetic,country_synthetic,continent_synthetic,role_synthetic
MAR_CAP_0983,6,Innovation Capability,3,Prototyping Capability,3.6,Manufacturing,United States,North America,Leadership
MAR_CAP_0984,6,Innovation Capability,3,Prototyping Capability,2.2,Manufacturing,Canada,North America,Leadership
MAR_CAP_0985,6,Innovation Capability,3,Prototyping Capability,4.0,Retail,Germany,Africa,Leadership
MAR_CAP_0986,6,Innovation Capability,3,Prototyping Capability,3.2,Healthcare,United Kingdom,Europe,Leadership
MAR_CAP_0987,6,Innovation Capability,3,Prototyping Capability,3.5,Financial Services,United States,Africa,Leadership
MAR_CAP_0988,6,Innovation Capability,3,Prototyping Capability,3.1,Healthcare,United Kingdom,Asia,Leadership
MAR_CAP_0989,6,Innovation Capability,3,Prototyping Capability,3.3,Healthcare,United Kingdom,Africa,IT & Data
MAR_CAP_0990,6,Innovation Capability,3,Prototyping Capability,3.4,Technology,Germany,North America,Management
MAR_CAP_0991,6,Innovation Capability,3,Prototyping Capability,3.8,Financial Services,Germany,Africa,Staff
MAR_CAP_0992,6,Innovation Capability,3,Prototyping Capability,3.3,Manufacturing,Australia,Europe,Staff
MAR_CAP_0993,6,Innovation Capability,3,Prototyping Capability,3.0,Manufacturing,France,North America,IT & Data
MAR_CAP_0994,6,Innovation Capability,3,Prototyping Capability,3.7,Technology,United Kingdom,Asia,Staff
MAR_CAP_0995,6,Innovation Capability,3,Prototyping Capability,3.7,Financial Services,United Kingdom,North America,Staff
MAR_CAP_0996,6,Innovation Capability,3,Prototyping Capability,2.8,Technology,Australia,North America,Leadership
MAR_CAP_0997,6,Innovation Capability,3,Prototyping Capability,4.0,Financial Services,Canada,Africa,Management
MAR_CAP_0998,6,Innovation Capability,3,Prototyping Capability,3.7,Financial Services,United Kingdom,Asia,Management
MAR_CAP_0999,6,Innovation Capability,3,Prototyping Capability,3.0,Retail,France,Asia,Management
MAR_CAP_0000,6,Innovation Capability,4,Failure Tolerance,3.1,Healthcare,United Kingdom,Europe,Management
MAR_CAP_0001,6,Innovation Capability,4,Failure Tolerance,2.4,Financial Services,United Kingdom,Asia,Management
MAR_CAP_0002,6,Innovation Capability,4,Failure Tolerance,2.7,Financial Services,Australia,North America,Management
MAR_CAP_0003,6,Innovation Capability,4,Failure Tolerance,2.5,Retail,Australia,North America,Management
MAR_CAP_0004,6,Innovation Capability,4,Failure Tolerance,3.4,Technology,Germany,North America,Leadership
MAR_CAP_0005,6,Innovation Capability,4,Failure Tolerance,2.4,Retail,France,Asia,Management
MAR_CAP_0006,6,Innovation Capability,4,Failure Tolerance,3.4,Technology,United States,Asia,Management
MAR_CAP_0007,6,Innovation Capability,4,Failure Tolerance,2.8,Healthcare,United Kingdom,North America,Management
MAR_CAP_0008,6,Innovation Capability,4,Failure Tolerance,3.0,Technology,Germany,Europe,IT & Data
MAR_CAP_0009,6,Innovation Capability,4,Failure Tolerance,3.8,Retail,United Kingdom,Asia,Leadership
MAR_CAP_0010,6,Innovation Capability,4,Failure Tolerance,3.8,Healthcare,Australia,Africa,Leadership
MAR_CAP_0011,6,Innovation Capability,4,Failure Tolerance,2.9,Technology,United Kingdom,Europe,Staff
MAR_CAP_0012,6,Innovation Capability,4,Failure Tolerance,2.8,Technology,United Kingdom,North America,Leadership
MAR_CAP_0013,6,Innovation Capability,4,Failure Tolerance,3.6,Manufacturing,Australia,Africa,Management
MAR_CAP_0014,6,Innovation Capability,4,Failure Tolerance,4.1,Financial Services,Australia,Africa,IT & Data
MAR_CAP_0015,6,Innovation Capability,4,Failure Tolerance,4.0,Manufacturing,Canada,Asia,Management
MAR_CAP_0016,6,Innovation Capability,4,Failure Tolerance,2.8,Financial Services,United Kingdom,Asia,Staff
MAR_CAP_0017,6,Innovation Capability,4,Failure Tolerance,4.0,Manufacturing,Germany,Asia,Leadership
MAR_CAP_0018,6,Innovation Capability,4,Failure Tolerance,3.5,Retail,United States,Africa,Management
MAR_CAP_0019,6,Innovation Capability,4,Failure Tolerance,3.5,Healthcare,Australia,North America,Staff
MAR_CAP_0020,6,Innovation Capability,4,Failure Tolerance,3.0,Retail,United Kingdom,Europe,Staff
MAR_CAP_0021,6,Innovation Capability,4,Failure Tolerance,3.1,Financial Services,France,Africa,IT & Data
MAR_CAP_0022,6,Innovation Capability,4,Failure Tolerance,3.9,Retail,United Kingdom,Europe,IT & Data
MAR_CAP_0023,6,Innovation Capability,4,Failure Tolerance,3.1,Technology,United Kingdom,Europe,Management
MAR_CAP_0024,6,Innovation Capability,4,Failure Tolerance,3.7,Financial Services,United States,North America,Leadership
MAR_CAP_0025,6,Innovation Capability,4,Failure Tolerance,3.6,Technology,United States,Africa,Leadership
MAR_CAP_0026,6,Innovation Capability,4,Failure Tolerance,3.9,Healthcare,United Kingdom,Africa,Staff
MAR_CAP_0027,6,Innovation Capability,4,Failure Tolerance,2.9,Manufacturing,Germany,Asia,Management
MAR_CAP_0028,6,Innovation Capability,4,Failure Tolerance,4.3,Manufacturing,United States,Asia,Leadership
MAR_CAP_0029,6,Innovation Capability,4,Failure Tolerance,3.4,Retail,United States,Asia,Staff
MAR_CAP_0030,6,Innovation Capability,4,Failure Tolerance,3.7,Retail,United Kingdom,Asia,IT & Data
MAR_CAP_0031,6,Innovation Capability,4,Failure Tolerance,3.6,Manufacturing,United Kingdom,North America,Leadership
MAR_CAP_0032,6,Innovation Capability,4,Failure Tolerance,3.3,Healthcare,France,Asia,Leadership
MAR_CAP_0033,6,Innovation Capability,4,Failure Tolerance,3.0,Financial Services,Canada,Africa,Leadership
MAR_CAP_0034,6,Innovation Capability,4,Failure Tolerance,3.3,Manufacturing,United States,Europe,IT & Data
MAR_CAP_0035,6,Innovation Capability,4,Failure Tolerance,3.0,Healthcare,United Kingdom,Europe,Staff
MAR_CAP_0036,6,Innovation Capability,4,Failure Tolerance,3.8,Financial Services,United Kingdom,North America,Management
MAR_CAP_0037,6,Innovation Capability,4,Failure Tolerance,3.4,Manufacturing,United Kingdom,North America,IT & Data
MAR_CAP_0038,6,Innovation Capability,4,Failure Tolerance,3.0,Manufacturing,Canada,Europe,Leadership
MAR_CAP_0039,6,Innovation Capability,4,Failure Tolerance,1.9,Financial Services,Germany,Asia,Staff
MAR_CAP_0040,6,Innovation Capability,4,Failure Tolerance,2.7,Technology,United States,Europe,IT & Data
MAR_CAP_0041,6,Innovation Capability,4,Failure Tolerance,3.9,Retail,United Kingdom,Europe,IT & Data
MAR_CAP_0042,6,Innovation Capability,4,Failure Tolerance,3.2,Manufacturing,Germany,Africa,Staff
MAR_CAP_0043,6,Innovation Capability,4,Failure Tolerance,2.0,Financial Services,Australia,Asia,Management
MAR_CAP_0044,6,Innovation Capability,4,Failure Tolerance,3.2,Retail,Germany,North America,Staff
MAR_CAP_0045,6,Innovation Capability,4,Failure Tolerance,2.6,Financial Services,Canada,North America,Management
MAR_CAP_0046,6,Innovation Capability,4,Failure Tolerance,4.2,Technology,France,North America,Leadership
MAR_CAP_0047,6,Innovation Capability,4,Failure Tolerance,2.8,Manufacturing,Germany,Europe,Staff
MAR_CAP_0048,6,Innovation Capability,4,Failure Tolerance,3.2,Financial Services,Germany,Africa,IT & Data
MAR_CAP_0049,6,Innovation Capability,4,Failure Tolerance,3.9,Technology,United Kingdom,Europe,Staff
MAR_CAP_0050,6,Innovation Capability,4,Failure Tolerance,3.7,Healthcare,United States,Europe,IT & Data
MAR_CAP_0051,6,Innovation Capability,4,Failure Tolerance,3.0,Retail,Canada,Europe,IT & Data
MAR_CAP_0052,6,Innovation Capability,4,Failure Tolerance,2.7,Financial Services,Australia,Europe,Leadership
MAR_CAP_0053,6,Innovation Capability,4,Failure Tolerance,3.5,Healthcare,United Kingdom,Africa,IT & Data
MAR_CAP_0054,6,Innovation Capability,4,Failure Tolerance,3.5,Technology,Canada,North America,Staff
MAR_CAP_0055,6,Innovation Capability,4,Failure Tolerance,2.6,Financial Services,Australia,Africa,Leadership
MAR_CAP_0056,6,Innovation Capability,4,Failure Tolerance,2.8,Healthcare,France,Europe,IT & Data
MAR_CAP_0057,6,Innovation Capability,4,Failure Tolerance,3.5,Retail,Australia,Asia,IT & Data
MAR_CAP_0058,6,Innovation Capability,4,Failure Tolerance,2.6,Manufacturing,United States,Africa,Staff
MAR_CAP_0059,6,Innovation Capability,4,Failure Tolerance,3.5,Healthcare,France,Europe,Leadership
MAR_CAP_0060,6,Innovation Capability,4,Failure Tolerance,3.4,Manufacturing,United States,North America,IT & Data
MAR_CAP_0061,6,Innovation Capability,4,Failure Tolerance,3.2,Manufacturing,France,North America,Leadership
MAR_CAP_0062,6,Innovation Capability,4,Failure Tolerance,3.0,Technology,France,Europe,IT & Data
MAR_CAP_0063,6,Innovation Capability,4,Failure Tolerance,3.5,Technology,Australia,Africa,Management
MAR_CAP_0064,6,Innovation Capability,4,Failure Tolerance,2.8,Manufacturing,United Kingdom,Europe,Staff
MAR_CAP_0065,6,Innovation Capability,4,Failure Tolerance,3.3,Financial Services,United Kingdom,Europe,Leadership
MAR_CAP_0066,6,Innovation Capability,4,Failure Tolerance,3.2,Technology,Australia,Asia,Management
MAR_CAP_0067,6,Innovation Capability,4,Failure Tolerance,3.0,Healthcare,Canada,North America,Management
MAR_CAP_0068,6,Innovation Capability,4,Failure Tolerance,3.2,Manufacturing,Germany,North America,Leadership
MAR_CAP_0069,6,Innovation Capability,4,Failure Tolerance,3.8,Financial Services,France,Africa,Management
MAR_CAP_0070,6,Innovation Capability,4,Failure Tolerance,3.6,Manufacturing,United States,Asia,Leadership
MAR_CAP_0071,6,Innovation Capability,4,Failure Tolerance,2.9,Retail,United Kingdom,Europe,Management
MAR_CAP_0072,6,Innovation Capability,4,Failure Tolerance,4.2,Technology,Australia,Europe,Staff
MAR_CAP_0073,6,Innovation Capability,4,Failure Tolerance,4.1,Healthcare,Australia,Europe,Leadership
MAR_CAP_0074,6,Innovation Capability,4,Failure Tolerance,2.8,Manufacturing,United Kingdom,Asia,Staff
MAR_CAP_0075,6,Innovation Capability,4,Failure Tolerance,3.5,Financial Services,Australia,Asia,Management
MAR_CAP_0076,6,Innovation Capability,4,Failure Tolerance,2.6,Retail,Australia,Africa,Staff
MAR_CAP_0077,6,Innovation Capability,4,Failure Tolerance,3.5,Healthcare,United States,North America,Management
MAR_CAP_0078,6,Innovation Capability,4,Failure Tolerance,4.5,Technology,Canada,Asia,Staff
MAR_CAP_0079,6,Innovation Capability,4,Failure Tolerance,2.7,Retail,Germany,North America,Leadership
MAR_CAP_0080,6,Innovation Capability,4,Failure Tolerance,3.1,Retail,Germany,Europe,Staff
MAR_CAP_0081,6,Innovation Capability,4,Failure Tolerance,3.5,Technology,Germany,Africa,Leadership
MAR_CAP_0082,6,Innovation Capability,4,Failure Tolerance,3.8,Technology,France,Africa,IT & Data
MAR_CAP_0083,6,Innovation Capability,4,Failure Tolerance,2.8,Manufacturing,United Kingdom,North America,Leadership
MAR_CAP_0084,6,Innovation Capability,4,Failure Tolerance,3.6,Financial Services,Germany,North America,Management
MAR_CAP_0085,6,Innovation Capability,4,Failure Tolerance,3.6,Manufacturing,Germany,Africa,Leadership
MAR_CAP_0086,6,Innovation Capability,4,Failure Tolerance,3.5,Manufacturing,Canada,North America,Management
MAR_CAP_0087,6,Innovation Capability,4,Failure Tolerance,3.7,Technology,France,Africa,IT & Data
MAR_CAP_0088,6,Innovation Capability,4,Failure Tolerance,3.5,Retail,United States,Europe,Staff
MAR_CAP_0089,6,Innovation Capability,4,Failure Tolerance,2.6,Healthcare,United States,Africa,IT & Data
MAR_CAP_0090,6,Innovation Capability,4,Failure Tolerance,3.5,Financial Services,Australia,Europe,IT & Data
MAR_CAP_0091,6,Innovation Capability,4,Failure Tolerance,3.3,Technology,Australia,North America,Leadership
MAR_CAP_0092,6,Innovation Capability,4,Failure Tolerance,2.7,Financial Services,United Kingdom,Europe,IT & Data
MAR_CAP_0093,6,Innovation Capability,4,Failure Tolerance,3.0,Healthcare,Canada,Europe,Staff
MAR_CAP_0094,6,Innovation Capability,4,Failure Tolerance,3.8,Technology,Australia,North America,Leadership
MAR_CAP_0095,6,Innovation Capability,4,Failure Tolerance,4.1,Healthcare,France,Asia,Leadership
MAR_CAP_0096,6,Innovation Capability,4,Failure Tolerance,4.3,Retail,United Kingdom,Europe,Leadership
MAR_CAP_0097,6,Innovation Capability,4,Failure Tolerance,3.6,Retail,France,North America,Management
MAR_CAP_0098,6,Innovation Capability,4,Failure Tolerance,2.8,Healthcare,United States,Asia,Management
MAR_CAP_0099,6,Innovation Capability,4,Failure Tolerance,3.0,Retail,Canada,Europe,Staff
MAR_CAP_0100,6,Innovation Capability,4,Failure Tolerance,3.5,Manufacturing,Canada,North America,Leadership
MAR_CAP_0101,6,Innovation Capability,4,Failure Tolerance,2.3,Manufacturing,France,Africa,IT & Data
MAR_CAP_0102,6,Innovation Capability,4,Failure Tolerance,3.4,Retail,Canada,Africa,Leadership
MAR_CAP_0103,6,Innovation Capability,4,Failure Tolerance,2.8,Manufacturing,United States,Asia,Leadership
MAR_CAP_0104,6,Innovation Capability,4,Failure Tolerance,3.8,Healthcare,Australia,Africa,Staff
MAR_CAP_0105,6,Innovation Capability,4,Failure Tolerance,4.2,Retail,Canada,North America,Management
MAR_CAP_0106,6,Innovation Capability,4,Failure Tolerance,2.9,Technology,United Kingdom,Europe,Staff
MAR_CAP_0107,6,Innovation Capability,4,Failure Tolerance,2.8,Retail,France,Asia,Management
MAR_CAP_0108,6,Innovation Capability,4,Failure Tolerance,2.8,Healthcare,United States,Africa,Management
MAR_CAP_0109,6,Innovation Capability,4,Failure Tolerance,4.4,Manufacturing,Canada,Africa,Management
MAR_CAP_0110,6,Innovation Capability,4,Failure Tolerance,3.7,Retail,Canada,Africa,Staff
MAR_CAP_0111,6,Innovation Capability,4,Failure Tolerance,3.0,Manufacturing,United States,Africa,IT & Data
MAR_CAP_0112,6,Innovation Capability,4,Failure Tolerance,3.7,Financial Services,United States,Africa,Leadership
MAR_CAP_0113,6,Innovation Capability,4,Failure Tolerance,3.0,Healthcare,Canada,Africa,Leadership
MAR_CAP_0114,6,Innovation Capability,4,Failure Tolerance,3.1,Retail,United Kingdom,Asia,IT & Data
MAR_CAP_0115,6,Innovation Capability,4,Failure Tolerance,2.5,Technology,United Kingdom,Africa,IT & Data
MAR_CAP_0116,6,Innovation Capability,4,Failure Tolerance,2.5,Healthcare,United Kingdom,Africa,Management
MAR_CAP_0117,6,Innovation Capability,4,Failure Tolerance,3.1,Retail,Germany,Europe,IT & Data
MAR_CAP_0118,6,Innovation Capability,4,Failure Tolerance,3.1,Manufacturing,France,Africa,Staff
MAR_CAP_0119,6,Innovation Capability,4,Failure Tolerance,3.4,Technology,United Kingdom,Asia,Management
MAR_CAP_0120,6,Innovation Capability,4,Failure Tolerance,2.7,Financial Services,Germany,Europe,Leadership
MAR_CAP_0121,6,Innovation Capability,4,Failure Tolerance,3.2,Healthcare,Canada,Europe,Staff
MAR_CAP_0122,6,Innovation Capability,4,Failure Tolerance,3.2,Financial Services,Germany,Europe,Leadership
MAR_CAP_0123,6,Innovation Capability,4,Failure Tolerance,3.2,Manufacturing,Australia,Africa,Staff
MAR_CAP_0124,6,Innovation Capability,4,Failure Tolerance,2.8,Manufacturing,Australia,North America,Management
MAR_CAP_0125,6,Innovation Capability,4,Failure Tolerance,3.6,Manufacturing,Germany,Asia,Management
MAR_CAP_0126,6,Innovation Capability,4,Failure Tolerance,3.7,Financial Services,Australia,Asia,IT & Data
MAR_CAP_0127,6,Innovation Capability,4,Failure Tolerance,3.3,Financial Services,Australia,Africa,Management
MAR_CAP_0128,6,Innovation Capability,4,Failure Tolerance,2.9,Retail,Germany,North America,Management
MAR_CAP_0129,6,Innovation Capability,4,Failure Tolerance,3.6,Technology,Australia,Asia,Management
MAR_CAP_0130,6,Innovation Capability,4,Failure Tolerance,3.0,Retail,France,Africa,IT & Data
MAR_CAP_0131,6,Innovation Capability,4,Failure Tolerance,3.6,Financial Services,United Kingdom,North America,IT & Data
MAR_CAP_0132,6,Innovation Capability,4,Failure Tolerance,3.6,Technology,Canada,North America,Staff
MAR_CAP_0133,6,Innovation Capability,4,Failure Tolerance,4.5,Financial Services,France,Europe,Leadership
MAR_CAP_0134,6,Innovation Capability,4,Failure Tolerance,3.1,Financial Services,Canada,North America,Management
MAR_CAP_0135,6,Innovation Capability,4,Failure Tolerance,2.8,Healthcare,Germany,Europe,Staff
MAR_CAP_0136,6,Innovation Capability,4,Failure Tolerance,3.1,Manufacturing,Australia,Europe,Staff
MAR_CAP_0137,6,Innovation Capability,4,Failure Tolerance,2.7,Healthcare,Germany,Africa,Leadership
MAR_CAP_0138,6,Innovation Capability,4,Failure Tolerance,2.8,Manufacturing,United States,Europe,Management
MAR_CAP_0139,6,Innovation Capability,4,Failure Tolerance,3.0,Technology,Australia,North America,IT & Data
MAR_CAP_0140,6,Innovation Capability,4,Failure Tolerance,4.3,Financial Services,France,Asia,IT & Data
MAR_CAP_0141,6,Innovation Capability,4,Failure Tolerance,3.0,Healthcare,France,Africa,Leadership
MAR_CAP_0142,6,Innovation Capability,4,Failure Tolerance,3.2,Technology,France,Africa,Management
MAR_CAP_0143,6,Innovation Capability,4,Failure Tolerance,3.6,Healthcare,Canada,Asia,Leadership
MAR_CAP_0144,6,Innovation Capability,4,Failure Tolerance,4.1,Healthcare,United States,Europe,Staff
MAR_CAP_0145,6,Innovation Capability,4,Failure Tolerance,3.4,Technology,United Kingdom,Asia,Leadership
MAR_CAP_0146,6,Innovation Capability,4,Failure Tolerance,2.6,Financial Services,Canada,Africa,Staff
MAR_CAP_0147,6,Innovation Capability,4,Failure Tolerance,2.6,Manufacturing,Germany,Africa,IT & Data
MAR_CAP_0148,6,Innovation Capability,4,Failure Tolerance,3.0,Technology,Canada,Europe,Leadership
MAR_CAP_0149,6,Innovation Capability,4,Failure Tolerance,2.8,Healthcare,United States,Asia,Management
MAR_CAP_0150,6,Innovation Capability,4,Failure Tolerance,3.8,Financial Services,United States,Africa,Leadership
MAR_CAP_0151,6,Innovation Capability,4,Failure Tolerance,2.4,Healthcare,United States,Asia,Staff
MAR_CAP_0152,6,Innovation Capability,4,Failure Tolerance,3.0,Healthcare,France,Europe,Leadership
